4096
0	155.9752802	1.776356839e-15
1	151.8373027	-7.105427358e-15
2	147.7493598	-1.243449788e-14
3	143.750222	0
4	139.8778024	-3.375077995e-14
5	136.1687914	-1.421085472e-14
6	132.6583034	-5.329070518e-15
7	129.3795388	1.598721155e-14
8	126.3634638	-6.394884622e-14
9	123.6385129	4.618527782e-14
10	121.2303142	-4.085620731e-14
11	119.1614434	3.730349363e-14
12	117.4512061	-1.598721155e-14
13	116.1154514	2.309263891e-14
14	115.1664202	6.927791674e-14
15	114.6126265	1.154631946e-13
16	114.4587759	-1.403321903e-13
17	114.70572	7.638334409e-14
18	115.3504483	1.172395514e-13
19	116.3861174	-1.243449788e-14
20	117.8021166	-8.526512829e-14
21	119.5841702	-3.073097332e-13
22	121.7144751	5.684341886e-14
23	124.1718721	2.255973186e-13
24	126.9320499	-1.776356839e-14
25	129.9677789	1.652011861e-13
26	133.2491738	1.776356839e-15
27	136.7439811	-1.669775429e-13
28	140.41789	-1.421085472e-14
29	144.2348626	-3.907985047e-14
30	148.1574813	-9.059419881e-14
31	152.1473086	1.421085472e-14
32	156.165258	-2.113864639e-13
33	160.1719698	-7.638334409e-14
34	164.1281905	4.97379915e-14
35	167.9951508	-1.776356839e-13
36	171.7349389	-8.526512829e-14
37	175.3108655	-3.304023721e-13
38	178.6878176	-5.86197757e-13
39	181.8325961	-5.258016245e-13
40	184.7142359	-4.263256415e-14
41	187.3043039	-1.078248602e-12
42	189.5771731	2.948752353e-13
43	191.5102692	-4.636291351e-13
44	193.084288	-1.280753281e-12
45	194.2833814	-3.410605132e-13
46	195.09531	-1.195488153e-12
47	195.511561	9.556799796e-13
48	195.5274301	1.012523398e-13
49	195.1420671	-7.496225862e-13
50	194.3584836	2.238209618e-13
51	193.1835245	-5.933031844e-13
52	191.6278017	-2.646771691e-13
53	189.7055922	1.065814104e-14
54	187.4347006	-7.283063042e-13
55	184.8362871	1.278976924e-13
56	181.9346647	-5.275779813e-13
57	178.757064	-1.074695888e-12
58	175.3333719	3.606004384e-13
59	171.6958431	-1.634248292e-13
60	167.8787898	-5.666578318e-13
61	163.9182512	7.815970093e-14
62	159.8516463	-1.900701818e-13
63	155.7174138	-2.309263891e-13
64	151.5546418	-3.819167205e-13
65	147.4026911	-4.813927035e-13
66	143.3008168	-1.278976924e-13
67	139.2877895	-8.348877145e-14
68	135.4015224	1.865174681e-13
69	131.6787061	-2.291500323e-13
70	128.154455	-4.618527782e-14
71	124.8619697	4.796163466e-14
72	121.8322165	3.517186542e-13
73	119.09363	7.425171589e-13
74	116.6718385	1.900701818e-13
75	114.5894179	-4.014566457e-13
76	112.8656737	6.217248938e-14
77	111.5164554	-2.486899575e-14
78	110.5540038	4.796163466e-13
79	109.9868332	3.588240816e-13
80	109.8196491	-3.126388037e-13
81	110.0533034	1.900701818e-13
82	110.6847858	1.207922651e-13
83	111.7072528	-6.039613254e-13
84	113.1100939	-1.216804435e-12
85	114.8790337	2.824407375e-13
86	116.996269	-3.357314426e-13
87	119.4406409	8.917311334e-13
88	122.1878381	2.398081733e-13
89	125.2106311	-7.460698725e-13
90	128.4791348	1.865174681e-13
91	131.9610958	-2.415845302e-13
92	135.6222034	2.575717417e-13
93	139.4264199	-2.078337502e-13
94	143.3363277	7.460698725e-14
95	147.3134895	1.98951966e-13
96	151.3188189	2.309263891e-14
97	155.3129563	-3.410605132e-13
98	159.2566484	-5.400124792e-13
99	163.1111259	4.085620731e-13
100	166.8384771	4.085620731e-13
101	170.402013	5.080380561e-13
102	173.7666205	-6.874500968e-13
103	176.8991008	-1.621813794e-12
104	179.7684888	-4.263256415e-13
105	182.3463516	-1.847411113e-13
106	184.6070622	1.083577672e-13
107	186.5280465	-1.664446359e-12
108	188.0900004	-1.373123837e-12
109	189.2770759	-3.325340003e-12
110	190.0770338	3.4283687e-13
111	190.4813612	7.158718063e-13
112	190.4853542	-1.275424211e-12
113	190.0881624	-9.041656313e-13
114	189.2927978	-2.836841873e-12
115	188.1061052	8.135714324e-13
116	186.5386967	1.117328452e-12
117	184.6048495	-6.874500968e-13
118	182.322368	-3.659295089e-13
119	179.7124129	-1.88826732e-12
120	176.7992971	-1.522337811e-12
121	173.6102513	-2.771116669e-13
122	170.1751626	-5.684341886e-14
123	166.5262857	8.171241461e-14
124	162.6979329	-7.140954494e-13
125	158.7261436	-1.445954467e-12
126	154.6483369	-4.511946372e-13
127	150.5029516	-4.671818488e-13
128	146.3290758	-5.790923296e-13
129	142.1660706	-5.009326287e-13
130	138.0531911	-5.684341886e-13
131	134.0292079	1.10134124e-13
132	130.1320344	-1.669775429e-13
133	126.3983613	-5.506706202e-13
134	122.8633031	3.623767952e-13
135	119.5600605	7.105427358e-15
136	116.5195999	4.032330025e-13
137	113.770356	-1.065814104e-13
138	111.3379573	-6.767919558e-13
139	109.2449796	8.242295735e-13
140	107.5107287	2.753353101e-13
141	106.151054	1.962874308e-12
142	105.1781965	-1.527666882e-13
143	104.6006706	1.572075803e-12
144	104.423182	9.450218386e-13
145	104.6465825	3.108624469e-13
146	105.267862	1.998401444e-12
147	106.2801771	-1.474376177e-13
148	107.6729175	6.572520306e-13
149	109.4318076	4.440892099e-14
150	111.5390446	-5.169198403e-13
151	113.9734695	7.638334409e-13
152	116.7107711	1.652011861e-13
153	119.7237202	3.730349363e-13
154	122.9824315	-8.526512829e-14
155	126.4546519	-4.547473509e-13
156	130.1060707	1.012523398e-13
157	133.9006503	-3.073097332e-13
158	137.8009733	1.172395514e-13
159	141.7686024	-9.237055565e-14
160	145.7644512	-2.131628207e-13
161	149.7491604	-5.186961971e-13
162	153.6834765	-6.590283874e-13
163	157.5286306	-1.449507181e-12
164	161.2467109	-2.309263891e-12
165	164.8010285	-1.657340931e-12
166	168.1564705	5.027089856e-13
167	171.279838	-3.375077995e-14
168	174.1401661	1.207922651e-12
169	176.709022	4.654054919e-13
170	178.9607789	-1.870503752e-12
171	180.8728625	1.20259358e-12
172	182.4259689	-1.239897074e-12
173	183.6042503	-2.478017791e-12
174	184.3954674	-5.10880227e-12
175	184.7911076	-1.723066134e-12
176	184.7864668	-4.320099833e-12
177	184.380695	4.813927035e-13
178	183.576804	2.557953849e-12
179	182.3816389	1.271871497e-12
180	180.8058118	-1.172395514e-12
181	178.8635998	-2.204458838e-12
182	176.5728077	-4.050093594e-13
183	173.9545961	-2.495781359e-12
184	171.0332779	-3.110400826e-12
185	167.8360841	-1.744382416e-12
186	164.3929016	-2.128075494e-12
187	160.7359854	-6.394884622e-14
188	156.8996478	1.442401754e-12
189	152.9199283	7.105427358e-15
190	148.834246	7.638334409e-14
191	144.6810398	-6.448175327e-13
192	140.499398	7.105427358e-15
193	136.3286816	-4.263256415e-13
194	132.2081458	6.092903959e-13
195	128.1765614	-6.075140391e-13
196	124.2718417	6.572520306e-13
197	120.5306776	1.16351373e-12
198	116.9881837	1.326938559e-12
199	113.6775606	-1.064037747e-12
200	110.629775	6.039613254e-13
201	107.8732615	1.490363388e-12
202	105.4336486	-3.961275752e-13
203	103.3335123	6.465938895e-13
204	101.5921584	2.845723657e-12
205	100.2254366	-4.050093594e-13
206	99.24558767	8.650857808e-13
