4096
0	88	1.782512429e-09
1	92	1.823879353e-09
2	94	1.477408071e-09
3	96	1.621323541e-09
4	97	1.927344492e-09
5	98.00000001	1.764589759e-09
6	99.00000001	1.6423094e-09
7	99.00000001	1.787320694e-09
8	100	1.520366846e-09
9	100	1.362194663e-09
10	99.00000001	1.260558533e-09
11	99.00000002	1.702871885e-09
12	99.00000002	1.676286165e-09
13	98.00000001	1.517979575e-09
14	98.00000001	1.497334839e-09
15	98.00000001	1.430925739e-09
16	98.00000001	1.249192666e-09
17	98	1.186038517e-09
18	98	1.211051204e-09
19	98	1.397935684e-09
20	98	1.334845012e-09
21	98	1.328853388e-09
22	98	1.674827943e-09
23	98	1.219979395e-09
24	98	9.777302856e-10
25	98	1.079634049e-09
26	98	1.246238057e-09
27	98.00000001	1.301230457e-09
28	98.00000001	1.548042916e-09
29	98.00000001	1.413620221e-09
30	98	1.356506185e-09
31	98	1.04725234e-09
32	99	1.176874431e-09
33	100	1.302897124e-09
34	100	1.38319034e-09
35	99	1.39903672e-09
36	100	1.480105205e-09
37	101	1.440374486e-09
38	101	1.167023922e-09
39	102	1.324235388e-09
40	102	1.35062922e-09
41	101	1.142254624e-09
42	101	1.434968755e-09
43	102	1.521450022e-09
44	102	1.869228217e-09
45	103	1.479330103e-09
46	103	1.166719055e-09
47	103	1.102662961e-09
48	105	1.240331171e-09
49	105	1.22161381e-09
50	105	1.513803638e-09
51	106	1.781583436e-09
52	106	1.178878994e-09
53	106	1.372667535e-09
54	106	9.986234062e-10
55	106	9.968972314e-10
56	107	9.568554837e-10
57	108	1.381627035e-09
58	108	1.271499461e-09
59	110	1.276309947e-09
60	111	1.12599674e-09
61	113	1.004654249e-09
62	114	8.870394419e-10
63	114	6.726446067e-10
64	91	8.191809453e-10
65	93	9.405991541e-10
66	95	8.794088791e-10
67	96	9.536983425e-10
68	97	8.765469461e-10
69	98	6.952942666e-10
70	98	6.482108184e-10
71	99	7.144445036e-10
72	99.00000001	8.228747683e-10
73	100	8.893066283e-10
74	99.00000001	8.90972407e-10
75	99.00000001	8.680670627e-10
76	99.00000002	5.445357498e-10
77	98.00000001	8.490320669e-10
78	98.00000001	6.089734272e-10
79	98.00000001	4.371710771e-10
80	98.00000001	6.611836634e-10
81	98.00000001	8.34013969e-10
82	98.00000001	8.909141203e-10
83	98.00000001	9.102554266e-10
84	98	9.031028148e-10
85	98	4.372056051e-10
86	98	5.627496247e-10
87	98	4.891048677e-10
88	98	7.968433691e-10
89	98.00000001	1.040055375e-09
90	98.00000001	6.125246976e-10
91	98.00000001	6.213281001e-10
92	98.00000001	6.702631783e-10
93	98.00000001	3.400018045e-10
94	98	5.72274228e-10
95	99	5.334688247e-10
96	99	5.736295883e-10
97	99	5.348919085e-10
98	99	7.203513341e-10
99	100	2.655831111e-10
100	101	3.438003215e-10
101	99.99999999	4.178994928e-10
102	101	2.567279722e-10
103	102	1.545523709e-10
104	102	3.608093824e-10
105	102	5.900273603e-10
106	102	2.200555294e-10
107	102	-1.055238119e-10
108	102	-2.098743401e-10
109	103	-2.797375664e-10
110	103	6.387002038e-11
111	103	1.082700596e-10
112	105	1.992139786e-10
113	105	-1.666966565e-10
114	105	-2.72014411e-10
115	106	-3.008913119e-10
116	106	-4.53528326e-10
117	106	-1.058266808e-10
118	106	-3.758091616e-10
119	106	-1.631637048e-10
120	107	-1.967390695e-10
121	108	-2.055939863e-10
122	109	-6.080678183e-10
123	110	-3.939650828e-10
124	111	-4.762561456e-10
125	113	-3.454225794e-10
126	115	-3.494713408e-10
127	117	-8.898570769e-11
128	92	-1.214945922e-10
129	92	-4.1440118e-10
130	94	-4.519424834e-10
131	95	-6.458080737e-10
132	97	-4.225639838e-10
133	98	-1.323787746e-10
134	99.00000001	-2.216342665e-10
135	99.00000001	-3.415570049e-10
136	99.00000001	-2.770776941e-10
137	100	-3.37450734e-10
138	99.00000001	-4.262732389e-10
139	99.00000001	-5.944256198e-10
140	99.00000001	-5.639799738e-10
141	99.00000001	-3.549522898e-10
142	98.00000001	-2.829823043e-10
